2026-03-14 17:31:25,521 | INFO | app.agents.deepagent | DeepAgent file logging initialized at D:\Python\sql_studio\agent-sql\deepagent-sql-platform\backend\logs\deepagent.log
2026-03-14 17:44:44,585 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `layer` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=4, column=37, offset=111>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 111, 'line': 4, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (t:Table)\n            WITH split(t.id, ".") AS parts, t\n            WITH toUpper(coalesce(t.layer, CASE WHEN size(parts) > 0 THEN parts[0] ELSE "UNKNOWN" END)) AS layer\n            RETURN layer, count(*) AS table_count\n            '
2026-03-14 17:44:44,589 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N51', status_description='warn: relationship type does not exist. The relationship type `DERIVED_FROM` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=2, column=42, offset=42>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 42, 'line': 2, 'column': 42}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:44:44,589 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `layer` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=7, column=40, offset=340>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 340, 'line': 7, 'column': 40}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:44:44,589 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `layer` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=8, column=40, offset=426>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 426, 'line': 8, 'column': 40}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:44:44,589 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `layer` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=10, column=36, offset=490>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 490, 'line': 10, 'column': 36}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (t:Table)-[:HAS_VERSION]->(v:TableVersion)\n            WHERE coalesce(v.active, true) = true\n            OPTIONAL MATCH (v)-[:HAS_COLUMN]->(c:ColumnVersion)\n            WHERE coalesce(c.active, true) = true\n            WITH t, v, count(DISTINCT c) AS column_count, split(t.id, ".") AS parts\n            RETURN\n                t.id AS id,\n                coalesce(t.name, CASE WHEN size(parts) > 2 THEN parts[2] ELSE t.id END) AS label,\n                toUpper(coalesce(t.layer, CASE WHEN size(parts) > 0 THEN parts[0] ELSE "UNKNOWN" END)) AS layer\n            ORDER BY layer, label\n            '
2026-03-14 17:44:44,594 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N51', status_description='warn: relationship type does not exist. The relationship type `DERIVED_FROM` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=2, column=42, offset=42>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 42, 'line': 2, 'column': 42}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            RETURN DISTINCT src_t.id AS from_id, tgt_t.id AS to_id\n            '
2026-03-14 17:44:44,758 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `layer` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=4, column=37, offset=111>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 111, 'line': 4, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (t:Table)\n            WITH split(t.id, ".") AS parts, t\n            WITH toUpper(coalesce(t.layer, CASE WHEN size(parts) > 0 THEN parts[0] ELSE "UNKNOWN" END)) AS layer\n            RETURN layer, count(*) AS table_count\n            '
2026-03-14 17:44:44,761 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `layer` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=10, column=36, offset=490>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 490, 'line': 10, 'column': 36}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (t:Table)-[:HAS_VERSION]->(v:TableVersion)\n            WHERE coalesce(v.active, true) = true\n            OPTIONAL MATCH (v)-[:HAS_COLUMN]->(c:ColumnVersion)\n            WHERE coalesce(c.active, true) = true\n            WITH t, v, count(DISTINCT c) AS column_count, split(t.id, ".") AS parts\n            RETURN\n                t.id AS id,\n                coalesce(t.name, CASE WHEN size(parts) > 2 THEN parts[2] ELSE t.id END) AS label,\n                toUpper(coalesce(t.layer, CASE WHEN size(parts) > 0 THEN parts[0] ELSE "UNKNOWN" END)) AS layer\n            ORDER BY layer, label\n            '
2026-03-14 17:44:44,764 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N51', status_description='warn: relationship type does not exist. The relationship type `DERIVED_FROM` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=2, column=42, offset=42>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 42, 'line': 2, 'column': 42}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:44:44,764 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `layer` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=7, column=40, offset=340>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 340, 'line': 7, 'column': 40}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:44:44,764 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `layer` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=8, column=40, offset=426>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 426, 'line': 8, 'column': 40}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:44:44,766 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N51', status_description='warn: relationship type does not exist. The relationship type `DERIVED_FROM` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=2, column=42, offset=42>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 42, 'line': 2, 'column': 42}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            RETURN DISTINCT src_t.id AS from_id, tgt_t.id AS to_id\n            '
2026-03-14 17:44:44,890 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `layer` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=4, column=37, offset=111>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 111, 'line': 4, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (t:Table)\n            WITH split(t.id, ".") AS parts, t\n            WITH toUpper(coalesce(t.layer, CASE WHEN size(parts) > 0 THEN parts[0] ELSE "UNKNOWN" END)) AS layer\n            RETURN layer, count(*) AS table_count\n            '
2026-03-14 17:44:44,894 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `layer` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=10, column=36, offset=490>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 490, 'line': 10, 'column': 36}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (t:Table)-[:HAS_VERSION]->(v:TableVersion)\n            WHERE coalesce(v.active, true) = true\n            OPTIONAL MATCH (v)-[:HAS_COLUMN]->(c:ColumnVersion)\n            WHERE coalesce(c.active, true) = true\n            WITH t, v, count(DISTINCT c) AS column_count, split(t.id, ".") AS parts\n            RETURN\n                t.id AS id,\n                coalesce(t.name, CASE WHEN size(parts) > 2 THEN parts[2] ELSE t.id END) AS label,\n                toUpper(coalesce(t.layer, CASE WHEN size(parts) > 0 THEN parts[0] ELSE "UNKNOWN" END)) AS layer\n            ORDER BY layer, label\n            '
2026-03-14 17:44:44,895 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N51', status_description='warn: relationship type does not exist. The relationship type `DERIVED_FROM` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=2, column=42, offset=42>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 42, 'line': 2, 'column': 42}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:44:44,895 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `layer` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=7, column=40, offset=340>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 340, 'line': 7, 'column': 40}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:44:44,895 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `layer` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=8, column=40, offset=426>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 426, 'line': 8, 'column': 40}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:44:44,897 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N51', status_description='warn: relationship type does not exist. The relationship type `DERIVED_FROM` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=2, column=42, offset=42>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 42, 'line': 2, 'column': 42}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            RETURN DISTINCT src_t.id AS from_id, tgt_t.id AS to_id\n            '
2026-03-14 17:44:45,034 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `layer` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=4, column=37, offset=111>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 111, 'line': 4, 'column': 37}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (t:Table)\n            WITH split(t.id, ".") AS parts, t\n            WITH toUpper(coalesce(t.layer, CASE WHEN size(parts) > 0 THEN parts[0] ELSE "UNKNOWN" END)) AS layer\n            RETURN layer, count(*) AS table_count\n            '
2026-03-14 17:44:45,037 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `layer` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=10, column=36, offset=490>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 490, 'line': 10, 'column': 36}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (t:Table)-[:HAS_VERSION]->(v:TableVersion)\n            WHERE coalesce(v.active, true) = true\n            OPTIONAL MATCH (v)-[:HAS_COLUMN]->(c:ColumnVersion)\n            WHERE coalesce(c.active, true) = true\n            WITH t, v, count(DISTINCT c) AS column_count, split(t.id, ".") AS parts\n            RETURN\n                t.id AS id,\n                coalesce(t.name, CASE WHEN size(parts) > 2 THEN parts[2] ELSE t.id END) AS label,\n                toUpper(coalesce(t.layer, CASE WHEN size(parts) > 0 THEN parts[0] ELSE "UNKNOWN" END)) AS layer\n            ORDER BY layer, label\n            '
2026-03-14 17:44:45,039 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N51', status_description='warn: relationship type does not exist. The relationship type `DERIVED_FROM` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=2, column=42, offset=42>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 42, 'line': 2, 'column': 42}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:44:45,039 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `layer` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=7, column=40, offset=340>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 340, 'line': 7, 'column': 40}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
2026-03-14 17:44:45,039 | WARNING | neo4j.notifications | Received notification from DBMS server: <GqlStatusObject gql_status='01N52', status_description='warn: property key does not exist. The property `layer` does not exist in database `neo4j`. Verify that the spelling is correct.', position=<SummaryInputPosition line=8, column=40, offset=426>, raw_classification='UNRECOGNIZED', classification=<NotificationClassification.UNRECOGNIZED: 'UNRECOGNIZED'>, raw_severity='WARNING', severity=<NotificationSeverity.WARNING: 'WARNING'>, diagnostic_record={'_classification': 'UNRECOGNIZED', '_severity': 'WARNING', '_position': {'offset': 426, 'line': 8, 'column': 40}, 'OPERATION': '', 'OPERATION_CODE': '0', 'CURRENT_SCHEMA': '/'}> for query: '\n            MATCH (src_v:TableVersion)-[:DERIVED_FROM]->(tgt_v:TableVersion)\n            WHERE coalesce(src_v.active, true) = true AND coalesce(tgt_v.active, true) = true\n            MATCH (src_t:Table)-[:HAS_VERSION]->(src_v)\n            MATCH (tgt_t:Table)-[:HAS_VERSION]->(tgt_v)\n            WITH\n                toUpper(coalesce(src_t.layer, split(src_t.id, ".")[0])) AS src_layer,\n                toUpper(coalesce(tgt_t.layer, split(tgt_t.id, ".")[0])) AS tgt_layer\n            RETURN src_layer, tgt_layer, count(*) AS lineage_count\n            '
